,id,clean_tweet,label
30397,30398,"let tell stori #videogames. specifically, #marvel super hero vs. #streetfighter.",1
29803,29804,that',1
17423,17424,#freedownload peek #nyc here: come back holier moi??,1
12794,12795,family' horribl attack #thegreenpalmcottag #plettenburgbay #westerncap thyini thiza! want ta|,1
5644,5645,problem?,1
26696,26697,know #environment .,1
31341,31342,zionism .. ultra-ohodox jewish children' worksheet say 'non-jews' evil,1
4935,4936,decid becom #feminist begin 1/1/17. feminist read plz help find educ materials.a|,1
9278,9279,woman catcal walk #newyork shut harass best way ever #harass #ni #manhattan,1
25494,25495,"iav id check polic zero time 8 months. cours discrep ""nothing"" i'm wha|",1
14082,14083,#black &amp; feel like a|on you? listen #retweet #tampa #miami #newyorka|,1
24794,24795,ku klux klan origin arm southern democrat pay terror freed slave republican sympath,1
13009,13010,2017 new beginning!! get rid #nationdivider! good riddanc pos!!,1
8803,8804,"carl paladino, trump ally, wish obama dead mad cow diseas a17",1
24840,24841,"#trumpusa call #homophob #misogynist #jealousi #loser ""when go - go downa|",1
15157,15158,can't stop #save #letstalkabout #thepoliticalmillenni #class #educ #femin #politicsa|,1
5356,5357,even know is/isn't anymore.,1
24191,24192,denial. #resist normal #hatr #nofascist2017,1
23198,23199,word factory: race denial prevent healing! #southafrica #leadership #transform #inequ &gt;9,1
31318,31319,perfect time tweet! #staup,1
25272,25273,watch one u.s. #marin fearlessli take violent angri mob pro-palestin protest ...,1
5903,5904,sea shepherd suppoer racist! #antirac #seashepherd,1
6808,6809,carl palladino unfit buffalo school board. #resign,1
22335,22336,"joy world, instead #terrorism, #hate, #wars. #waronchristma #spreadlovethischristma #love",1
8170,8171,complet justifi call comment. apolog,1
23344,23345,seriou b jemele!! woman thrive outsid home!! a|,1
111,112,i'm interest #linguist address #race &amp; . racism #power. #raciolinguist bringsa|,1
18206,18207,rise today out! stori polic brutal #polic,1
27722,27723,"irony: butthucreep : sexism aicl think pro-rapist. not, misogynist #malevot htta|",1
16668,16669,#allahsoil cold war fought oil. #teambt #teamsuperjunior a|,1
27989,27990,mother daughter blowjob white girl sex black guy,1
9246,9247,"body, bodi generations, site fear, repulsion, violent desire,hatred? #ableisma|",1
29239,29240,"well,thes sewer rat take cent me,....i use watch ""football"",......but now,i hate it!",1
16449,16450,#allahsoil one infam maneuv affection baptiz asaudi sweepa a| a|a|,1
27177,27178,"alapoet: piss like piss off, here' someth oughta know... guy' racist a|",1
1760,1761,"#newyearseve,may #resolut b 2 end problem like &amp; #domesticviol turn 2 god #love",1
19431,19432,#lanasprayberri fire think choke child wrong arrest parent acceptable.a|,1
19051,19052,sea shepherd suppoer racist! #antirac #seashepherd,1
4166,4167,a| #hispan &amp; feel like stomp you? listen #retweet #boricuaa|,1
26450,26451,#allahsoil enlighten wast wil blind. a| #emirati #2016in4word,1
26627,26628,takin' piss,1
12947,12948,book - endur conviction: fred korematsu &amp; quest #justic #humanright hta|,1
25589,25590,plz sign #japan #bulli #tweet4taiji,1
13989,13990,sex video fuck cross,1
4616,4617,chaplin - dictat speech via #theresist #resist #resist #maga #altright #dt #trump,1
31903,31904,nothing. would . #taharrush #taharrushgamea #rapeuge,1
2130,2131,disgust #grandmoth #grandson #exist #alreadi,1
2683,2684,"trophy. alway one. ""educ yourself,"" #womenwednesdaya|",1
23588,23589,govt lot answer racist,1
12716,12717,end #me #selfi # #love #messi #cr7 #religion #christian #mecca_l,1
20675,20676,f*** d|do govern deliber tour #refugees. coroni inquest #hamid' death &amp; busia|,1
23974,23975,"hope see none inaugur wait, watch #idiot anyway #mrminor #boycott",1
1717,1718,might libtard if... #libtard #sjw #liber #polit,1
9166,9167,"hey #unless piec #garbag , obama alway #man ever #hillbilli",1
1079,1080,"fn seek rid anti-semitic, xenophob image, major sympathis still describ thea|",1
11830,11831,sea shepherd suppoer racist! #antirac #seashepherd,1
13468,13469,"sick pre-program #hillbot rhetoric! enough, already!! unity, patriot love fea|",1
31719,31720,#black &amp; feel like stomp you? a| #retweet #tampa #miamia|,1
15325,15326,"advoc kumbaya world. like #anti-semitism, motiv u singl purpose: intellectu competit",1
13237,13238,"#psa: age information, true ethnic biblic peopl caus overlap anda|",1
17180,17181,wow real time back day #smackdown #unitedstateschampion #uschampion #sdlive great #illeg talk,1
5927,5928,emoji inexist revers via .@user .@user,1
21913,21914,he' #zionist. anyon expect?,1
16086,16087,white fragility: ita hard talk white peopl :,1
7177,7178,"#allahsoil like religions, islam strong unifi force. a| a| #teambtsa|",1
30402,30403,.@user d1@user pleas stop go away &amp; take ur ugli skank u. #pussygrabb,1
14866,14867,#tyruswong #bambi aist thwa didnt want child 'constrain line laid others',1
31132,31133,"ignor #pamelaramseytaylor,prais cretin #beverlywhaling,reinst job state&amp;feder fundea|",1
17269,17270,pleas retweet video spark outrage: white offic arrest black mother litter argument #,1
6713,6714,"#nigger #pattismith book?? wtf, that' reich?",1
4262,4263,#carl #paladino say #michel #obama #live #gorilla #resign #resign #stop -,1
25229,25230,outrag racism rother dc. hope famili sue 4 fail follow advic life guard &amp; caus da|,1
27111,27112,definit histori racist idea requir read #ushistori #afamhist,1
12195,12196,past 8 yr #despit #demagogueri #obstruct #feara|,1
9079,9080,realli telling. #microaggress #race #whiteprivileg #antiblack,1
14108,14109,becom ugli mt #patriarchi #feminist #femin,1
11515,11516,latest indigen remot daily! thank #justjustic,1
29169,29170,"age, gender race defin capabl 2016. #ageism",1
4700,4701,precis deplor arm,1
3621,3622,porn blue tube offic woman,1
26723,26724,dick alway dick !! #corrupttrump #sexoffend #notmyprez #taxevad,1
26077,26078,#anc complain pap white accord #affirmativeact #bee #quota lawa|,1
7267,7268,"refer everyon els racist. simple, they'r project intolerance.",1
18629,18630,#black &amp; feel like stomp a|? listen #retweet #tampa #miamia|,1
31863,31864,#u refus veto resolut #israel #zionism #illegalsettl,1
10938,10939,#shitler refer ignorantli shout #maga &amp; racist sheep sta bleat,1
362,363,trump ny co-chair make racist remark michel obama #p2 #p21 #fyi #tcot,1
15768,15769,"trump ny co-chair: want obama die mad cow diseas michel ""go back male"" #trump",1
26637,26638,perfect time tweet! #staup,1
12365,12366,white peopl #expat rest u #immigrants? #classism #imperialsm,1
4645,4646,"""#liberals"" look same? mean know i'm say cmon! ps. ia|",1
26368,26369,well said! #staywok,1
151,152,ye call #michelleobama gorilla racist long thought black peopl beta|,1
16810,16811,donald - putin' butt buddi commie.,1
5637,5638,"mean, cruel #talkradio host like make imposs 4 person color like 2 feel american.",1
1251,1252,decolon curriculum: way process togeth - #decolon,1
22320,22321,end #me #selfi # #love #messi #cr7 #religion #christian #mecca_l,1
10006,10007,#ufc champ #amandanun get $200k beat #rondarousey got $3 million sophist,1
25647,25648,thought factory: left-right polarisation! #trump #uselections2016 #leadership #polit #brexit #blm +14,1
6389,6390,waiter ask want eat plate aswell...,1
8277,8278,"bullshit, thrown muslim",1
23986,23987,.@user end 2016 hope messag music industri viaa|,1
6180,6181,women' facil program = cool! empowering! men' facil program = gay misogynistic. #doublestana|,1
26859,26860,"are, #anc law white protect black #southafrica. #affirmativeactiona|",1
17511,17512,kick #robbiewilliam act slutti #bbc. #littlemix everi time one bat lid. men! ;),1
3572,3573,"icymi: ""whi 2016 complet washout anti-racism"" #chang #antirac",1
16082,16083,it?,1
6998,6999,oppos #neglig #hatr #injustic #climatecrim #ecocid let #trump know agenda #2017,1
10037,10038,girl world nude yong girl,1
30293,30294,"#nosurpris #perform #trumpinauguration, #mormon &amp; #polygamist roots; kin #adultery. #moneyovermor",1
24969,24970,obama tell trump american peopl f**k leaf (but can't say anyth ),1
4033,4034,happi new year,1
20322,20323,"repeat: concept #blackvote, #hispanicvote, #womenvote, #malevot ( talk #womenvote?), ea|",1
10228,10229,"#black femal &amp; white , #pornisforlos would shut #govegan",1
7511,7512,"fuck off, we'r full. #outrag",1
29048,29049,"spread word &amp; join million nation day heal jan. 17, 2017 #trht #a|",1
4796,4797,thread fulli bomb. racism effect weapon white supremacy. test dia|,1
18352,18353,polic horribl hyper-viol raids... #acab,1
10849,10850,#feminismiscanc #feminismisterror #feminismmuktbharat #malevot ignor,1
30066,30067,a|you #black &amp; feel like stomp you? listen #retweet #tampa #miamia|,1
15562,15563,ath biopolit desir neo-nazi fashion iconsa #eugen,1
19495,19496,prolaps pussi woman,1
1633,1634,# target #illeg and/or #criminals. plain #commonsense.,1
6336,6337,make sick 4 ovr 25 yr idol georg bailey 2016 #uspoli choos #potter / #greed / #li #misogyny/ learn 0 #fail,1
5439,5440,.@user tragic 4 white american prompt mani 2 vote 4 candid slash owa|,1
22196,22197,#clickbait #much? thata realli shitti headlin chang it.,1
28142,28143,"liz treacy, condon ex-councillor mark hackett' #islamophobia",1
19745,19746,"ohio trump campaign chair kathi miller said ""i hear #obama.",1
12406,12407,#newyear! new #prez. new #destruction. new #commercials. new !new order! new tweets. new #poopin. new kid block. new #america,1
30079,30080,"#sikh #templ vandalis #calgary, #wso condemn act",1
15340,15341,"#allahsoil like religion, islam strong unifi force. a| #teambtsa|",1
25598,25599,"forgot russia sinc betray trump never happen b 4, putin soon slit throat.",1
10596,10597,#blacklivesmatt that' bilal call adhan kaaba alway exist hamza yusuf nice,1
27632,27633,defund aboion send #inaugur,1
24178,24179,sea shepherd suppoer racist! #antirac #seashepherd,1
16018,16019,"azealia #banks,jimmi mcmillan,jam david manning... #usa #clinton #trump",1
10967,10968,megaupload porn link porn video,1
18079,18080,aanti-islamista ralli organis #neilerikson shown laugh death footag #auspol #rwnj #tinfoilhat,1
12628,12629,man come last race declar winner? #putinschoic #putinspuppet #retweeta|,1
804,805,keep opposit #endthen,1
4099,4100,multipl type racism america #u #america,1
31047,31048,sex top 10 porn video,1
23107,23108,&amp; design #gender neutral jumpsuit call subtl remain involv button shi :),1
16268,16269,'@user #14th amend #blm discuss thank ',1
4412,4413,"piec shit, #hrc email r noth compar 2 u! apolog spew #pig",1
14297,14298,"might go hell, we'r surpris #versac",1
5823,5824,freak nasti rotten peopl #whiteslav monster releas doma(c)nica #whiteslaveri #venezuela go pay. let free,1
20803,20804,breath wave? mayb need to. #resili,1
20434,20435,might libtard if... #libtard #sjw #liber #polit,1
14470,14471,realli telling. #microaggress #race #whiteprivileg #antiblack,1
28475,28476,sea shepherd suppoer racist! #antirac #seashepherd,1
7668,7669,"note call #wn oppos latest ad: damn right are! get filth net, race-traitors-",1
6103,6104,#peopl protest #trump #republican won-they trump fuher &amp;a|,1
17763,17764,#smileyong along #kingconrad make go hell d!da|,1
1858,1859,a|you #black &amp; feel like stomp you? listen #retweet #tampa #miamia|,1
354,355,might libtard if... #libtard #sjw #liber #polit,1
28947,28948,"stop legitim use ""alt-right"" &amp; call are: #neonazis! ""..from nazi doctrine, incl ultranation ...""",1
26908,26909,come n wake eff usa! craziness. stem n hatr #obama ? seem likea|,1
16656,16657,"time end now. ""day life (live)"" shyan selah #cafenoirproject",1
1596,1597,#allahsoil problem therea space altern explanations. a|,1
17040,17041,islam racism - press tv,1
13185,13186,sainsburi red stripe?? ddd,1
25667,25668,paul beloy: still issu vari level belgian footbal,1
29460,29461,"#burbank, #california : cou reject city' appeal discrimin case #armenian policeman #usa",1
22918,22919,"so, think told dictionari is?",1
17013,17014,"racist school teach student ""white problem""",1
25514,25515,#gop #con vote #nazi #fascist #dictat #trump scare littl bulli whoa|,1
2606,2607,problem solv talk instead other. #polit #relationship #newa|,1
12238,12239,re: messag #hate - god love #all people. color - hate &amp; preach hate!,1
25078,25079,guy racist full ignor hatred. #bigot #ignor,1
22529,22530,bitter #minoritypresid lost peopl 3 million? #maga #impeachtrump,1
15466,15467,might libtard if... #libtard #sjw #liber #polit,1
3467,3468,episod 6 gun everyon #podcast up. #gun #igmilitia #pewpewlifea|,1
7172,7173,#marxist evil jew #propoganda! jew control medium never never cite non white groua|,1
10833,10834,.@user .@user #maga .@user silenc approval. alway knew pig youa|,1
3134,3135,might libtard if... #libtard #sjw #liber #polit,1
3348,3349,typical. could anymor ? look hate feed. say #notmypresidnet buta|,1
16244,16245,pa 64.2 mil reject #putinschoic #boycott? business. &amp; #hatr must stoppea|,1
2715,2716,lead violenc,1
3354,3355,"one 64.2 mil #american reject , #bigotri &amp; #hatr fli flag half mast jan.a|",1
1602,1603,paul beloy: still issu vari level belgian footbal,1
6193,6194,damn bold #kentucki #jcpenni #mexican #bitchesbelik,1
8074,8075,truth #sexualharass &amp; #laborviol,1
7442,7443,win douchelord #2 year. good work. #dickhol #douchebag #asshol #yousuck #mysoginist #bigot #fear,1
19492,19493,might libtard if... #libtard #sjw #liber #polit,1
25940,25941,#allahsoil wwi &amp; wwii wage oil. a| #teambt #teamsuperjunior,1
8183,8184,#feminismiscanc #feminismisterror #feminismmuktbharat #malevot ignor,1
16876,16877,#newyearsev factophobia ale peopl 2017 whose use follow words: #islamophobia #femin #culturalenrich,1
1116,1117,'racist intent'? guy joking? via #trump #barackobama #michelleobama,1
22551,22552,"awful! slap face #american hey neighbor black bought $700,000 house. r soa|",1
18818,18819,uk governmenta new #anti-semit definit conflat valid critic #israel | opendemocraci,1
12112,12113,empress regnant distant prospect japan despit gender equal law #femin #equal #asia #new,1
11943,11944,might libtard if... #libtard #sjw #liber #polit,1
12825,12826,woman fair 2016?,1
28159,28160,#mmusimaiman toward white #zuma #malema combined. #da #southafrica,1
